,카페이름
4945,더블랜드
4946,팬도로시 디지스트점
4947,웰크레페 동성로점
4948,컴포즈커피 대구학정점
4949,어쓰커피 경북대점
4950,이디야커피 대구죽곡점
4951,비쉬란티
4952,커피를심다
4953,반반다방
4954,빙스맘
4955,공차 대구과학관점
4956,빈이커피 범물점
4957,잭스커피
4958,나의인생커피
4959,슬립리스인시애틀 서문시장점
4960,커피스토아
4961,더리터 연경지구점
4962,달하
4963,모마
4964,카페레브 퀸벨호텔점
4965,카페베네 동대구역사점
4966,플리트비체
4967,멜로우
4968,래리커피
4969,카네기
4970,서신다방
4971,시카고라이브뮤직
4972,카페버니보느
4973,팬카페
4974,서문커피
4975,할리스 대구현풍테크노점
4976,마쵸펍
4977,주식회사 모비딕에프앤비
4978,이프로더치커피
4979,카페봄봄 중평점
4980,더리터 대구안심점
4981,그레이티그레
4982,카페모투이
4983,무림다방
4984,모카덴
4985,커피참
4986,아틀리에빈 고산점
4987,마더품 성당점
4988,반짝반짝빛나는 본점
4989,코페아커피 센트로팰리스점
4990,더벤티 대구두산점
4991,북촌더플레이트
4992,공본스터디카페 대구테크노폴리스센터
4993,젤로
4994,복현동커피
4995,카페오키도키
4996,투썸플레이스 대구범어점
4997,수야커피
4998,킹콩커피
4999,뜨락카페
5000,메가MGC커피 죽전아이위시점
5001,투썸플레이스 대구수성1가점
5002,벌크커피 칠곡점
5003,카페타오름달
5004,프로나온(pronoun)
5005,공차 대구복현점
5006,레프트뱅크 범어점
5007,앨리스이스케이프
5008,위치커피 현풍점
5009,티타임커피 동천점
5010,드럭(DRUG)
5011,카페제이
5012,우리푸딩
5013,더리터 도남점
5014,마사커피 성당점
5015,구움
5016,서진커피숍
5017,슬로우하우스
5018,코어샌드 커피
5019,카피토커피
5020,플라잉빵차
5021,빛30족욕카페
5022,머묾
5023,오마이그릭
5024,할리스 현풍휴게소대구방향점
5025,무드
5026,달콤당
5027,오늘만다방
5028,하삼동커피 상인역3번출구점
5029,몰타 이시아점
5030,꼬모맨션
5031,막
5032,나비드
5033,빽다방 대구용산점
5034,주커피 대구진천점
5035,에녹커피 강촌점
5036,카페이든
5037,주식회사 몬스터
5038,커피명가 엘림점
5039,카페봄봄 대현점
5040,수앤청
5041,헤이트먼데이 성서점
5042,그린그루브아카데미 성서점
5043,플라플라키즈카페
5044,설빙 이시아폴리스점
5045,피어오르
5046,커피셀러
5047,다방공방
5048,코리아코나
5049,로컬팜카페8062
5050,시즌커피숍
5051,다빈치커피 서문시장점
5052,낮잔에밤별소
5053,쇠네스 대구칠곡점
5054,매스커피 침산점
5055,쪼쪼타운
5056,카페룩스
5057,카페리치
5058,몬스터커피 화원점
5059,에떼커피
5060,이디야커피 대구서재미르점
5061,스타벅스 대구중앙로역점
5062,카페데이원
5063,스펠
5064,로코모티바101
5065,백금당 2호점
5066,다빈치커피 홈플러스성서점
5067,카페봄봄 본리점
5068,다온커피 카페
5069,까페다윤
5070,공차 대구본리점
5071,매스커피 침산네거리점
5072,컴포즈커피 현풍테크노폴리스점
5073,루비
5074,스타벅스 대구수성동점
5075,마시그래이 반월당점
5076,린카페
5077,다실 로버
5078,유림다방
5079,까페놀
5080,썸머인스윗
5081,안시프랑스
5082,커피공식
5083,헤이주
5084,노즈커피하우스 대봉점
5085,중앙다방
5086,카페노브
5087,에그카페24 죽전점
5088,몹시커피
5089,카페로사
5090,커피와식사
5091,졸음쉼터카페
5092,로우틴커피
5093,지구별방탈출
5094,매머드익스프레스 대구범어1호점
5095,트리하우스
5096,카페 범어로197
5097,리틀빅커피
5098,은빛다방
5099,템푸스커피
5100,정은레스카페
5101,샌드록커피
5102,화정플라워카페
5103,디브이투어카페
5104,달토끼
5105,도월
5106,카페 로사
5107,카페첼 본점
5108,ddd커피
5109,에스프레소237
5110,더노벰버라운지 대구연경점
5111,트래블폭스 동원점
5112,보임예다원
5113,블루웨이샐러드 달서본리점
5114,레알카페
5115,투썸플레이스 대구동천점
5116,우분투
5117,마시그래이 동호점
5118,카페와이
5119,하삼동커피 대구호산점
5120,무드부스터
5121,카페나난구루
5122,유진커피숖
5123,모네갤러리카페
5124,요토피아
5125,피어나
5126,빽다방 대구반월당현대점
5127,스테이오오공
5128,카페 프롬에스
5129,도레도레
5130,요거트월드 대명점
5131,정다운커피
5132,서로커피 이곡점
5133,이시아카페
5134,디아이와이우드
5135,아잉카페
5136,몬스터커피 호림점
5137,니꾸키
5138,크라운
5139,뜻대로카페
5140,무인다방 신천더샵센터시티점
5141,우토리
5142,수커피의류
5143,옹글스
5144,더카페 대구이월드점(2층)
5145,파이브커피
5146,시애틀의 잠못이루는밤에
5147,공대생카페
5148,미키마카롱
5149,더벤티 대구동아쇼핑점
5150,요거잇
5151,오서하
5152,카페5.0
5153,카페봄봄 신기점
5154,카페 1.14km
5155,카페인중독 대구영대병원점
5156,민레스카페
5157,꽃뜨락
5158,인어커피
5159,광명커피숍
5160,보정당 반야월점
5161,스타벅스 대구침산DT점
5162,가듀
5163,와우크림커피
5164,이탈리코
5165,온니두커피
5166,카페청라
5167,라이크멍
5168,휴앤북스
5169,카페더치앤빈
5170,박가네커피
5171,커피팩토리
5172,카페...ㄱ
5173,아라커피
5174,다옴디저트카페
5175,현대다방
5176,카페보스 대구두산점
5177,빽다방 대구다사세천점
5178,"그곳, 유천"
5179,다온
5180,이디야커피 대구봉산육거리점
5181,스트릿캔 칠곡점
5182,마농
5183,더벤티 대구두류이편한점
5184,카페게이트 월성본동점
5185,튜드커피바
5186,반할커피
5187,안일다방
5188,와와카페
5189,핸즈커피 성당점
5190,스타벅스 대구만촌DT점
5191,써니빈(Bean)
5192,카페봉덕
5193,커피과일프랜즈
5194,어썸주스 장기점
5195,연화다방
5196,반디의꿈
5197,할리스 대구동성로점
5198,아이아이오
5199,몬스터커피 도남점
5200,벵봉
5201,안녕하세요베이커리&카페
5202,블랙로드커피
5203,카페밤비
5204,나우커피 금호지구점
5205,공차 대구혁신도시점
5206,하삼동 다사역힐스테이트점
5207,빅밸리
5208,카페애하
5209,메가MGC커피 대구방촌점
5210,파이데이아북스
5211,할리스 대구팔달교DT점
5212,스위트무드
5213,메가MGC커피 대구대현점
5214,욜로커피
5215,소풍커피
5216,포프커피
5217,에이더블유씨
5218,애리아
5219,슬립리스인시애틀 경북예고점
5220,동그라운드
5221,오놀
5222,힐빙카페
5223,갤러리아르떼카페
5224,투썸플레이스 대구원대오거리점
5225,고이그
5226,정오
5227,마쥬
5228,바빈스커피 대구현풍점
5229,더파티
5230,더하트2016커피
5231,카페피에
5232,유리커피숍
5233,선데이무드
5234,콤마
5235,달동네과자점
5236,메가MGC커피 대구다사점
5237,나우커피 이곡점
5238,에쏘라인
5239,카페이랑 남산점
5240,아티스트바이
5241,아이아이아이커피
5242,dna
5243,호텔인터불고대구 낮잔에밤별소
5244,시레나커피
5245,커피앤번
5246,쌔틀
5247,로라롱하우스
5248,커피와빵
5249,배달의카페 상인점
5250,무명유실
5251,향기레스카페
5252,십분의칠
5253,경다방
5254,호이차 대구테크노공원점
5255,여가투고
5256,굿테이스트커피by커피맛을조금아는남자 팔공산점
5257,풍자
5258,아이런
5259,카페포켓
5260,둔산카페
5261,파도다방
5262,카페라떼
5263,루멘
5264,9블럭
5265,공항커피숍
5266,소소호호
5267,무제커피
5268,나인카페
5269,꽃개
5270,수수케키
5271,이디야커피 대구시민운동장점
5272,마가렛루멘
5273,명덕빵앗간
5274,카페봄봄 월서점
5275,카페루바토
5276,커피컨넥트
5277,정아레스카페
5278,몬스터커피 칠곡3지구점
5279,매화커피숍
5280,카페꽃이피다 상인점
5281,카페프란체스코
5282,위트커피 연경점
5283,호두당 대구다사점
5284,피넛그레잇
5285,롤리데이
5286,희동이네
5287,밥스딜라잇 수성점
5288,카페포스
5289,설빙 동성로대백점
5290,에셀
5291,더벤티 침산오페라점
5292,설렘 테크노점
5293,매머드익스프레스 대구수성
5294,마일스톤커피앤베이커리
5295,하루에
5296,엠티지
5297,메가MGC커피 이마트성서점
5298,빌리브라운 본점
5299,하삼동커피 대구엠스퀘어점
5300,카페차차
5301,더기커피
5302,컴포즈커피 대구죽전아이위시점
5303,가로장
5304,아마스빈 대구범어점
5305,라겟옴
5306,두스마일
5307,슬로우터틀 중앙로점
5308,D&B직원카페
5309,생각나는빵
5310,티라레미수 대구혁신도시점
5311,카페프랑세(cafe francais)
5312,샹그릴라
5313,카르투시아
5314,커피수
5315,나인블럭 투가든대구점
5316,기치
5317,아웃스탠딩커피 현수점
5318,설렘을담다
5319,바람구름
5320,일월
5321,파노라마 포레스트180
5322,노바디커피클럽
5323,카페오굿
5324,필레몬스카페
5325,더리터 지산점
5326,빌리브라운 이곡점
5327,홈카페24
5328,카페인중독 대구각산점
5329,춘강다방
5330,핸즈커피 써니킨점
5331,엔제리너스 동대구터미널점
5332,카페더라
5333,루프탑앤
5334,카페1234
5335,위니드
5336,문포엠
5337,세문다방
5338,설래당
5339,하삼동커피 대구지산범물점
5340,리터킹 각산점
5341,보눔
5342,가비뜰
5343,슬라임파티
5344,투썸플레이스 대구침산점
5345,수향
5346,까페페르보이
5347,더떡케이크하우스 쿵떡쿵
5348,왕성레스구이
5349,주식회사 씨씨스튜디오
5350,더안카페
5351,오커피샵
5352,더쪽
5353,코끼리다방
5354,커피지베
5355,커피&쥬스
5356,컵스쿠쿠
5357,핸즈커피 수성못점
5358,은커피숍
5359,청수67카페
5360,올가나스토리
5361,대하다방
5362,카페투인
5363,자갈자갈 에스프레소바
5364,카페포레
5365,파스쿠찌 동촌유원지점
5366,콩이네 과일가게
5367,카페묘묘
5368,다인커피숖
5369,하이오커피 침산점
5370,아틀리에빈 혁신대림점
5371,레오나렌
5372,한점푸르른땅
5373,대웅커피숖
5374,카페 캐피툴라
5375,코에케
5376,오가딕티룸앤카페
5377,더벤티 대구봉덕점
5378,커피스타972
5379,카페봄봄 대신점
5380,앞산더라운지
5381,다빈치커피숍
5382,러브모드
5383,커피메지스
5384,미리지구
5385,베이킹공방구쁨
5386,커피에반하다 대구중리점
5387,안단테
5388,벌크커피 현풍테크노점
5389,스틸인더무드
5390,유고
5391,마이커피컬로맨스
5392,해바라기다방
5393,혜온
5394,유니커리
5395,아이엠폴
5396,카페위 대구교육박물관점
5397,시스영
5398,프라우송
5399,느므
5400,푹(PUK)
5401,보니72
5402,검은구상
5403,레이트피엠
5404,카페설렘 율하점
5405,도자카페채움
5406,도그리치
5407,스타벅스 대구평리DT점
5408,페일블루닷
5409,코트니마켓
5410,씨엘로커피
5411,라운지온
5412,나우커피 대구시각산점
5413,라온
5414,도리안그레이
5415,큐비쥬노리카페 대구 옥포점
5416,쿠킹놀이터
5417,빽다방 대구칠곡점
5418,74운경
5419,마시그래이 신서혁신도시점
5420,소지티룸
5421,꼬팽
5422,초심
5423,하샐요
5424,산호다방
5425,30ML에스프레소 동촌본점
5426,빽다방 대구진천역점
5427,쥬씨 지산범물점
5428,백두다방
5429,하녹
5430,안전제일구역
5431,카페봄봄 대구 방촌점
5432,아마스빈 경북대북문점
5433,음
5434,그린빈
5435,스윕
5436,조원준커피연구소
5437,올라파티&케이크
5438,앙드쁠뤼
5439,엠테이블
5440,음악카페 낡은라디오
5441,아틀리에빈 경북대점
5442,뚜바비앙 오브점
5443,데지데
5444,나비다드481-1
5445,커피아지트
5446,이디야커피 대구이시아폴리스점
5447,나우커피 대구테크노폴리스점
5448,상미다방
5449,신기다방
5450,윤슬커피
5451,더드림커피
5452,카페쁘띠씨엘
5453,코타커피 월성점
5454,하나커피숍
5455,딥오리진
5456,프리독
5457,정안다방
5458,노큰롤
5459,투케이커피
5460,이디야커피 범어N타워점
5461,까사메트로
5462,"오늘, 너와"
5463,모노
5464,읍천리382 대구현풍점
5465,데이데이커피
5466,이디야커피 대구만경관점
5467,쏭쏭계란빵 성당점
5468,동경커피숍
5469,카페유럽
5470,커피판다
5471,5후
5472,컴포즈커피 대구월성중앙점
5473,포인트커피(POINTCOFFEE)
5474,루다커피
5475,모모상점
5476,어뉴
5477,일프로커피
5478,마시그래이 월촌역점
5479,커피콩블랙빈
5480,IC카페
5481,디저트플러스
5482,125커피
5483,실버라운지
5484,카페디치엘로
5485,에그무인카페
5486,플루800 현풍점
5487,골목서재
5488,에이샵라이브카페
5489,앨리스인원더랜드
5490,카페일상
5491,펠리즈커피
5492,디저트블루
5493,하삼동커피 대구범어점
5494,시기
5495,대구사주타로쪽집게천사
5496,리틀멜번
5497,탑7 카페(TOP7 카페)
5498,야노쉬
5499,스위치남산
5500,카페봄봄 대구다사역점
5501,오늘은 케이크데이
5502,하삼동커피 대구산격점
5503,누보폴레토
5504,댕댕 브라우니
5505,딥딥딥
5506,고바슨 롯데백화점 대구점
5507,카페코지(cafe kosie)
5508,그린커피숖
5509,멜로소
5510,동백다방
5511,크롭투컵
5512,할리스 대구월성CGV점
5513,하마
5514,썸카페
5515,티파티커피
5516,더커피
5517,하삼동커피 대구시지매호점
5518,일신다방
5519,이름을모찌었습니다
5520,그린커피숍
5521,카페봄봄 안심점
5522,크로앙쥬 대구두류역점
5523,커피케이지
5524,페이지하우스 아트북카페
5525,커피바람 대구만촌점
5526,다우산방
5527,시애틀의 잠못이루는밤
5528,듀엣위드유
5529,소일
5530,성지다방
5531,동네커피 대명점
5532,코디깅베이크샵
5533,하나
5534,맘스밀
5535,백련차와식사
5536,카페혜화
5537,에클레시아
5538,파스쿠찌 대구만촌점
5539,카페향촌
5540,감성커피 대구팔거역점
5541,위드미
5542,어닷
5543,웨이비
5544,아름드리
5545,솔라이트커피(SOLIGHTCOFFEE)
5546,청솔로9 화원점
5547,폴인그릭
5548,드롭탑 논공휴게소광주방향점
5549,스타벅스 대구동천점
5550,투썸플레이스 동대구환승터미널점
5551,카페트리
5552,디저트39 복현아이파크점
5553,보이고사
5554,지중해의뜰
5555,라라커피
5556,그란데커피(Grande Coffee)
5557,커피명가 지산점
5558,이디야커피 대구MS재건병원점
5559,디저트카페딥앤딥
5560,스타벅스 대구앞산스카이타운점
5561,화스플라워앤티
5562,카페카리부
5563,드롭탑 대구이월드점
5564,명품다방
5565,커피타임
5566,12h 대구백화점 프라자점
5567,진다방
5568,스타벅스 대구반월삼성
5569,커피향기는바람에날리고
5570,츄러스1500 경대북문점
5571,딥커피로스터스 향촌
5572,빅핸즈 9호점
5573,카페봄봄 대구 신암점
5574,월드 베스트베스틴커피
5575,풍경
5576,라고디카페
5577,피콜로라비타
5578,Cafe B1.84
5579,설빙 대구경북대점
5580,텐퍼센트커피 대구대현점
5581,로랑
5582,더플레이그라운드로스터리카페 (휴업중)
5583,바파바로
5584,탐앤탐스 대구계명대학교점
5585,켑트커피
5586,홍실다방
5587,라포레
5588,카페바닐라
5589,그라운드페퍼(Ground_Pepper)
5590,까치다방
5591,스타벅스 동아수성점
5592,카페게이트 대구혁신점
5593,미엘
5594,오르다카페
5595,커피유
5596,아잇쿠키
5597,보정당 앞산점
5598,카페써니
5599,투썸플레이스 대구월성점
5600,노천사랑방 고산로점
5601,민들레다방
5602,갸또빌라쥬
5603,은승다방
5604,달콤하루
5605,메종드빈
5606,몬스터커피 옥포점
5607,매스커피 서문점
5608,투데이커피
5609,사운즈커피 본점
5610,루트커피
5611,레프트뱅크 교대점
5612,이디야커피 대구율하세영점
5613,해아림상담
5614,동그리당
5615,687커피플레이스
5616,커피207
5617,나우커피 대구서구비산점
5618,랩터커피웍스
5619,티타임ing
5620,카페지오
5621,세라젬웰카페 대구수성직영점
5622,하이다과점
5623,콰이어트타임인어시티
5624,카페수련
5625,조조커피
5626,카페큐브
5627,무인카페T
5628,한마음찻집
5629,송지연찻집
5630,만랩커피 대구범어법원점
5631,천씨씨커피 대구진천역점
5632,바우어
5633,인디엔드
5634,카페 로즈앤코튼
5635,오늘하루
5636,베리베리
5637,홀란드 뮤지엄
5638,카페수아
5639,에이플레인
5640,해금다방
5641,예그리나
5642,구겐하임스터디카페 옥포점
5643,곰스크
5644,피쉬마운트 범물점
5645,아마스빈 대구침산점
5646,베어쉽하우스
5647,오터커피
5648,메가MGC커피 대구메트로센타점
5649,데인티 용산점
5650,키다리아저씨의커피볶는집
5651,슈퍼사이즈커피 대구테크노폴리스점
5652,사람이야기
5653,카메라타카페
5654,월포리91
5655,오빠네놀이터 대구칠곡점
5656,더카페 대구이월드83타워점
5657,카페그윽
5658,제스처커피
5659,카페더로즈 아리아바이손수
5660,미당떡방앗간
5661,하삼동커피 대구상인점
5662,몬딘
5663,몬스터커피 남산점
5664,흐드러진커피
5665,카페멜리아
5666,토마토커피숍
5667,제이베리
5668,문작가의카페
5669,이씨씨커피
5670,오마이버디즈
5671,하루
5672,더플래닛 커피로스터즈
5673,퍼시스턴스커피
5674,주스에그 경북대점
5675,데우스커피
5676,나봄
5677,아이스크림커피
5678,아임프룻
5679,몬딘커피
5680,커피친구
5681,엔앨리 디저트카페
5682,아날로그
5683,동보커피숍
5684,제로디스턴스
5685,텐퍼센트커피 대구칠곡3지구점
5686,망고식스 계명대점
5687,블루포트 대구동산병원점
5688,옐로우테이프
5689,더리터 대구공항점
5690,파라볼레 동촌유원지점
5691,마시그래이 강창역점
5692,커피눔
5693,카페포얼스
5694,둥지레스카페커피
5695,부명다방
5696,에브리커피 동대구파티마점
5697,수림다방
