,0
산격4동 커피명가 경대북문점,https://drive.google.com/uc?id=1h1KRB56V86zGwuG3LpfWfTNPwrxdCM1O
산격3동 데이데이,https://drive.google.com/uc?id=12-z-r3HYgX9DitaRigoxU8-kprw0ZQz3
산격3동 설빙 대구경북대점,https://drive.google.com/uc?id=1RPe9kGPRPXJoGRgEfVnpVmgaWhx-HJYG
산격4동 아마스빈 경북대북문점,https://drive.google.com/uc?id=1fHw6foEpnlzM2TrQD6-hPxU_5QojnanN
산격3동 어썸브루커피,https://drive.google.com/uc?id=1V8pgsXtyxvF6F32wdN3cy0Mm-KNYPyX0
대현동 더리터 대구대현점,https://drive.google.com/uc?id=1LcJEH1hkEhW5WuJr2OSFTyMiljpF2UrF
신암2동 텐퍼센트커피 대구대현점,https://drive.google.com/uc?id=1Q3sbZBplBt4-3uq7_rRJF4FPfaY0Hj21
칠성동 커피브레드,https://drive.google.com/uc?id=1Ja4m9iKVyHNo5qNKiA7tOODaeZKO2Jcd
신암2동 다옴커피,https://drive.google.com/uc?id=1PV0CjtfaTPru95WaqVpADDlWds707rCC
신암2동 안스커피,https://drive.google.com/uc?id=1umZ4iUIA7QZBt9aENIuGl4xNqOJiK3uS
신암2동 메이플101커피,https://drive.google.com/uc?id=1KW3AyNSJLrMHy_YyJPOUf25Utb58mnob
신암2동 윈디커피,https://drive.google.com/uc?id=1V_U9c5Vm2xOebwWwHW7ESSyKLWVUaylq
대현동 어펙션,https://drive.google.com/uc?id=1r_KTlmlJ-1_YPkx2u4K3KmYQyuD2TM7B
대현동 리터킹 대현점,https://drive.google.com/uc?id=1z9JqIpVfq0dXs3zsZBEzb0DEvOoeOw85
대현동 미씽파파,https://drive.google.com/uc?id=1AU45BfCrbTbZWQNE1U4R2G_cwEBYiwzQ
대현동 ROUND COFFEE SQUARE,https://drive.google.com/uc?id=11Stnx774Z2tzwwnn-zqjYJcAsZ7W4pMY
대현동 키아누,https://drive.google.com/uc?id=17ILlWt0TuDbb8d1pFQjxk__WNytRyGot
신암1동 더쪽,https://drive.google.com/uc?id=1W7Xa35sOs2L6wjIHBiqOQrdYnjZkLHVm
신암1동 커피셀러 경대정문점,https://drive.google.com/uc?id=1pGREeDsGqo18A65okjMBPGroKStV9xjH
대현동 커피음65,https://drive.google.com/uc?id=1TfWm7ifk1JtJ3fZTWCsYW1JKr_asahL1
신암2동 메가MGC커피 대구대현점,https://drive.google.com/uc?id=1qOzFyzRiSHd1rnfzIlBA0dAzRek2NYRI
대현동 카페비탈,https://drive.google.com/uc?id=1hqoZ6wTedlXOC3F2rKRhwLbiJVm654KR
침산2동 워킹커피,https://drive.google.com/uc?id=103KN83nGsmA4Pn0thlOfrPr89yzwaDxX
침산2동 라포레,https://drive.google.com/uc?id=1m4sDt_3pyRQ8N_hXabnT1pFHXjv4wq1X
국우동 핸썸커피 도남점,https://drive.google.com/uc?id=1227ExeAdshFYQzxeztIz_CJG3oEib9Ky
국우동 몬스터커피 도남점,https://drive.google.com/uc?id=10jKgu1dhYMWh5xaiXUeHjNnoxbx62Sxk
